shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Aug 25, 2016","Dec 15, 2016",Bristol Rovers,Swansea U21,250000.0,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"May 31, 2016","Aug 25, 2016",Swansea U21,Bristol Rovers,250000.0,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Aug 8, 2015","May 31, 2016",Yeovil Town,Swansea U21,,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Jul 1, 2015","Aug 8, 2015",Swansea U21,Yeovil Town,,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,,"Jul 1, 2015",Swansea U18,Swansea U21,,,Championship
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jan 31, 2022",,MK Dons,,,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jan 30, 2022","Jan 31, 2022",Man City U23,MK Dons,800000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Aug 6, 2021","Jan 30, 2022",Hull City,Man City U23,800000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"May 31, 2021","Aug 6, 2021",Man City U23,Hull City,1000000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Oct 16, 2020","May 31, 2021",Doncaster,Man City U23,1000000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 31, 2020","Oct 16, 2020",Man City U23,Doncaster,900000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jan 31, 2020","Jul 31, 2020",Charlton,Man City U23,900000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jan 30, 2020","Jan 31, 2020",Man City U23,Charlton,1500000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 1, 2019","Jan 30, 2020",QPR,Man City U23,1500000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jun 30, 2019","Jul 1, 2019",Man City U23,QPR,1500000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 3, 2018","Jun 30, 2019",Twente FC,Man City U23,1500000.0,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 1, 2017","Jul 3, 2018",Man City U23,Twente FC,,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 1, 2016","Jul 1, 2017",Man City U18,Man City U23,,,League One
